candidate_id,company_id,company_name,template_plan_id,template_plan_name,physical_portfolio_id,origin_scenario_id,facility_action_count,earliest_transition_year,latest_transition_year,bf_reline_capacity_share,scrap_eaf_capacity_share,h2_dri_eaf_capacity_share,renewable_eaf_capacity_share,ppa_share,hydrogen_contract_share,fixed_epc_share,ccfd_share,contract_premium_pct,common_avoided_emissions_mtco2,action_signature,data_status,source_note
CAND-3D473BA95B905B,POSCO_KR,POSCO,P2,지연·부분헤지,PORT-5EADC2E7AC5E,DISCLOSED_PATH,5,2029,2037,0.550802,0.197861,0.219251,0.032086,0.15,0.1,0.2,0.1,0.01,290.433856,POS-GWY-E:BF_RELINE:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:BF_RELINE:2035|POS-POH-N:H2_DRI_EAF:2029|POS-POH-S:SCRAP_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-3E6ECFFBE0F7B4,POSCO_KR,POSCO,P3,균형형 라이트헤지,PORT-0EE037EBD6C8,DISCLOSED_PATH,5,2029,2037,0.275401,0.197861,0.494652,0.032086,0.3,0.25,0.35,0.25,0.015,387.333846,POS-GWY-E:BF_RELINE:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:H2_DRI_EAF:2029|POS-POH-S:SCRAP_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-3EF3401E681A60,POSCO_KR,POSCO,P2,지연·부분헤지,PORT-92CC472C5A75,DISCLOSED_PATH,5,2029,2037,0.0,0.770053,0.197861,0.032086,0.15,0.1,0.2,0.1,0.01,420.701234,POS-GWY-E:SCRAP_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:SCRAP_EAF:2035|POS-POH-N:SCRAP_EAF:2029|POS-POH-S:H2_DRI_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-40BFDB12501E80,POSCO_KR,POSCO,P2,지연·부분헤지,PORT-39D02858EAF7,DISCLOSED_PATH,5,2029,2037,0.197861,0.550802,0.219251,0.032086,0.15,0.1,0.2,0.1,0.01,339.461218,POS-GWY-E:SCRAP_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:SCRAP_EAF:2035|POS-POH-N:H2_DRI_EAF:2029|POS-POH-S:BF_RELINE:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-41EB575A6CCF22,POSCO_KR,POSCO,P3,균형형 라이트헤지,PORT-E80F0DA86082,DISCLOSED_PATH,5,2029,2037,0.473262,0.0,0.494652,0.032086,0.3,0.25,0.35,0.25,0.015,298.593838,POS-GWY-E:BF_RELINE:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:H2_DRI_EAF:2029|POS-POH-S:BF_RELINE:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-42754835C7B93E,POSCO_KR,POSCO,P2,지연·부분헤지,PORT-531039DEA968,DISCLOSED_PATH,5,2029,2037,0.219251,0.275401,0.473262,0.032086,0.15,0.1,0.2,0.1,0.01,297.964268,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:SCRAP_EAF:2035|POS-POH-N:BF_RELINE:2029|POS-POH-S:H2_DRI_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-43D21D2C670699,POSCO_KR,POSCO,P5,조기 계약형 전환,PORT-58026D3E7D92,DISCLOSED_PATH,5,2028,2036,0.0,0.0,0.967914,0.032086,0.7,0.65,0.65,0.6,0.025,530.306253,POS-GWY-E:H2_DRI_EAF:2036|POS-GWY-EAF:EAF_RENEWABLE:2032|POS-GWY-W:H2_DRI_EAF:2034|POS-POH-N:H2_DRI_EAF:2028|POS-POH-S:H2_DRI_EAF:2031,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-445D4D8D2CDA89,POSCO_KR,POSCO,P1,지연·현물조달,PORT-D611F29113B4,DISCLOSED_PATH,5,2029,2037,0.197861,0.275401,0.494652,0.032086,0.0,0.0,0.1,0.0,0.0,348.964214,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:SCRAP_EAF:2035|POS-POH-N:H2_DRI_EAF:2029|POS-POH-S:BF_RELINE:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-44C957BBFA61A4,POSCO_KR,POSCO,P1,지연·현물조달,PORT-96133A6427FE,DISCLOSED_PATH,5,2029,2037,0.0,0.494652,0.473262,0.032086,0.0,0.0,0.1,0.0,0.0,430.20423,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:SCRAP_EAF:2035|POS-POH-N:SCRAP_EAF:2029|POS-POH-S:H2_DRI_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-455C0CE17360E6,POSCO_KR,POSCO,P1,지연·현물조달,PORT-DE64C6FAC717,DISCLOSED_PATH,5,2029,2037,0.417112,0.550802,0.0,0.032086,0.0,0.0,0.1,0.0,0.0,184.421263,POS-GWY-E:SCRAP_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:SCRAP_EAF:2035|POS-POH-N:BF_RELINE:2029|POS-POH-S:BF_RELINE:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-4566ECD06C16F8,POSCO_KR,POSCO,P3,균형형 라이트헤지,PORT-83A899345F31,DISCLOSED_PATH,5,2029,2037,0.494652,0.0,0.473262,0.032086,0.3,0.25,0.35,0.25,0.015,215.314277,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:BF_RELINE:2035|POS-POH-N:BF_RELINE:2029|POS-POH-S:H2_DRI_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-4578ACD5570D76,POSCO_KR,POSCO,P3,균형형 라이트헤지,PORT-1CB3B12B9B60,DISCLOSED_PATH,5,2029,2037,0.0,0.275401,0.692513,0.032086,0.3,0.25,0.35,0.25,0.015,453.004224,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:SCRAP_EAF:2035|POS-POH-N:H2_DRI_EAF:2029|POS-POH-S:H2_DRI_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-466C04961ED513,POSCO_KR,POSCO,P2,지연·부분헤지,PORT-7ED23B40E316,DISCLOSED_PATH,5,2029,2037,0.0,0.692513,0.275401,0.032086,0.15,0.1,0.2,0.1,0.01,414.904229,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:SCRAP_EAF:2035|POS-POH-N:SCRAP_EAF:2029|POS-POH-S:SCRAP_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-47D6E186F11A0E,POSCO_KR,POSCO,P1,지연·현물조달,PORT-7DE802DADA23,DISCLOSED_PATH,5,2029,2037,0.692513,0.275401,0.0,0.032086,0.0,0.0,0.1,0.0,0.0,129.303884,POS-GWY-E:BF_RELINE:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:SCRAP_EAF:2035|POS-POH-N:BF_RELINE:2029|POS-POH-S:BF_RELINE:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-48164C66BCCAA6,POSCO_KR,POSCO,P1,지연·현물조달,PORT-81FCB4F2E5A2,DISCLOSED_PATH,5,2029,2037,0.197861,0.219251,0.550802,0.032086,0.0,0.0,0.1,0.0,0.0,340.414219,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:SCRAP_EAF:2029|POS-POH-S:BF_RELINE:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-4AB131FFD4690A,POSCO_KR,POSCO,P3,균형형 라이트헤지,PORT-2E81D74D4102,DISCLOSED_PATH,5,2029,2037,0.197861,0.0,0.770053,0.032086,0.3,0.25,0.35,0.25,0.015,363.214213,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:H2_DRI_EAF:2029|POS-POH-S:BF_RELINE:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-4B229E76ADED64,POSCO_KR,POSCO,P5,조기 계약형 전환,PORT-A7B7FDCF1108,DISCLOSED_PATH,5,2028,2036,0.197861,0.0,0.770053,0.032086,0.7,0.65,0.65,0.6,0.025,414.706243,POS-GWY-E:H2_DRI_EAF:2036|POS-GWY-EAF:EAF_RENEWABLE:2032|POS-GWY-W:H2_DRI_EAF:2034|POS-POH-N:H2_DRI_EAF:2028|POS-POH-S:BF_RELINE:2031,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-4EEFF7014AA338,POSCO_KR,POSCO,P1,지연·현물조달,PORT-53B67D8C8444,DISCLOSED_PATH,5,2029,2037,0.417112,0.275401,0.275401,0.032086,0.0,0.0,0.1,0.0,0.0,198.671261,POS-GWY-E:SCRAP_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:BF_RELINE:2029|POS-POH-S:BF_RELINE:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-4EF614D30D6D91,POSCO_KR,POSCO,P2,지연·부분헤지,PORT-96133A6427FE,DISCLOSED_PATH,5,2029,2037,0.0,0.494652,0.473262,0.032086,0.15,0.1,0.2,0.1,0.01,430.20423,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:SCRAP_EAF:2035|POS-POH-N:SCRAP_EAF:2029|POS-POH-S:H2_DRI_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-53345843430514,POSCO_KR,POSCO,P3,균형형 라이트헤지,PORT-21F188D80A9F,DISCLOSED_PATH,5,2029,2037,0.275401,0.275401,0.417112,0.032086,0.3,0.25,0.35,0.25,0.015,360.851236,POS-GWY-E:SCRAP_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:BF_RELINE:2035|POS-POH-N:H2_DRI_EAF:2029|POS-POH-S:H2_DRI_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-59840642E9A31E,POSCO_KR,POSCO,P3,균형형 라이트헤지,PORT-4EF0EAC87C10,DISCLOSED_PATH,5,2029,2037,0.275401,0.0,0.692513,0.032086,0.3,0.25,0.35,0.25,0.015,370.354232,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:BF_RELINE:2035|POS-POH-N:H2_DRI_EAF:2029|POS-POH-S:H2_DRI_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-59922918D7864B,POSCO_KR,POSCO,P1,지연·현물조달,PORT-F0FD6CB66057,DISCLOSED_PATH,5,2029,2037,0.275401,0.692513,0.0,0.032086,0.0,0.0,0.1,0.0,0.0,350.283854,POS-GWY-E:BF_RELINE:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:SCRAP_EAF:2035|POS-POH-N:SCRAP_EAF:2029|POS-POH-S:SCRAP_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-59D8E58B43BE95,POSCO_KR,POSCO,P2,지연·부분헤지,PORT-F833A94324B4,DISCLOSED_PATH,5,2029,2037,0.494652,0.197861,0.275401,0.032086,0.15,0.1,0.2,0.1,0.01,200.014276,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:BF_RELINE:2035|POS-POH-N:BF_RELINE:2029|POS-POH-S:SCRAP_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-5A38E9B2121618,POSCO_KR,POSCO,P3,균형형 라이트헤지,PORT-E6131070E165,DISCLOSED_PATH,5,2029,2037,0.219251,0.275401,0.473262,0.032086,0.3,0.25,0.35,0.25,0.015,302.711271,POS-GWY-E:SCRAP_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:BF_RELINE:2029|POS-POH-S:H2_DRI_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-5BEF4156D87882,POSCO_KR,POSCO,P1,지연·현물조달,PORT-14B830249181,DISCLOSED_PATH,5,2029,2037,0.550802,0.219251,0.197861,0.032086,0.0,0.0,0.1,0.0,0.0,282.933864,POS-GWY-E:BF_RELINE:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:BF_RELINE:2035|POS-POH-N:SCRAP_EAF:2029|POS-POH-S:H2_DRI_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-5CF529473B6C8A,POSCO_KR,POSCO,P2,지연·부분헤지,PORT-53B67D8C8444,DISCLOSED_PATH,5,2029,2037,0.417112,0.275401,0.275401,0.032086,0.15,0.1,0.2,0.1,0.01,198.671261,POS-GWY-E:SCRAP_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:BF_RELINE:2029|POS-POH-S:BF_RELINE:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-5CFC64B9F431FB,POSCO_KR,POSCO,P4,균형형 전환,PORT-0A659009CEAA,DISCLOSED_PATH,5,2028,2036,0.0,0.275401,0.692513,0.032086,0.5,0.45,0.5,0.4,0.02,518.427508,POS-GWY-E:SCRAP_EAF:2036|POS-GWY-EAF:EAF_RENEWABLE:2032|POS-GWY-W:H2_DRI_EAF:2034|POS-POH-N:H2_DRI_EAF:2028|POS-POH-S:H2_DRI_EAF:2031,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-5D4BA5AE2C12A1,POSCO_KR,POSCO,P3,균형형 라이트헤지,PORT-914DDED0291C,DISCLOSED_PATH,5,2029,2037,0.0,0.550802,0.417112,0.032086,0.3,0.25,0.35,0.25,0.015,443.501227,POS-GWY-E:SCRAP_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:SCRAP_EAF:2035|POS-POH-N:H2_DRI_EAF:2029|POS-POH-S:H2_DRI_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-5EDB484CD5BE5A,POSCO_KR,POSCO,P2,지연·부분헤지,PORT-76FA0E81D10C,DISCLOSED_PATH,5,2029,2037,0.0,0.197861,0.770053,0.032086,0.15,0.1,0.2,0.1,0.01,451.954221,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:H2_DRI_EAF:2029|POS-POH-S:SCRAP_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-61FF84233D41BD,POSCO_KR,POSCO,P1,지연·현물조달,PORT-C4223BE01DD1,DISCLOSED_PATH,5,2029,2037,0.692513,0.0,0.275401,0.032086,0.0,0.0,0.1,0.0,0.0,111.274268,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:BF_RELINE:2035|POS-POH-N:BF_RELINE:2029|POS-POH-S:BF_RELINE:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-6339E6B83A8408,POSCO_KR,POSCO,P3,균형형 라이트헤지,PORT-8826D0B469EE,DISCLOSED_PATH,5,2029,2037,0.0,0.417112,0.550802,0.032086,0.3,0.25,0.35,0.25,0.015,429.154227,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:SCRAP_EAF:2029|POS-POH-S:SCRAP_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-63418967481534,POSCO_KR,POSCO,P3,균형형 라이트헤지,PORT-88B20AD20AAC,DISCLOSED_PATH,5,2029,2037,0.275401,0.0,0.692513,0.032086,0.3,0.25,0.35,0.25,0.015,402.633847,POS-GWY-E:BF_RELINE:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:H2_DRI_EAF:2029|POS-POH-S:H2_DRI_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-63781C106D5099,POSCO_KR,POSCO,P1,지연·현물조달,PORT-41705C04BF44,DISCLOSED_PATH,5,2029,2037,0.473262,0.494652,0.0,0.032086,0.0,0.0,0.1,0.0,0.0,234.011233,POS-GWY-E:SCRAP_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:BF_RELINE:2035|POS-POH-N:SCRAP_EAF:2029|POS-POH-S:BF_RELINE:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-6518C659D069E2,POSCO_KR,POSCO,P2,지연·부분헤지,PORT-14B830249181,DISCLOSED_PATH,5,2029,2037,0.550802,0.219251,0.197861,0.032086,0.15,0.1,0.2,0.1,0.01,282.933864,POS-GWY-E:BF_RELINE:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:BF_RELINE:2035|POS-POH-N:SCRAP_EAF:2029|POS-POH-S:H2_DRI_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-6521638C73C96E,POSCO_KR,POSCO,P1,지연·현물조달,PORT-26982033AA0F,DISCLOSED_PATH,5,2029,2037,0.770053,0.0,0.197861,0.032086,0.0,0.0,0.1,0.0,0.0,150.693902,POS-GWY-E:BF_RELINE:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:BF_RELINE:2035|POS-POH-N:BF_RELINE:2029|POS-POH-S:H2_DRI_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-658DE1AE1D4472,POSCO_KR,POSCO,P2,지연·부분헤지,PORT-2E81D74D4102,DISCLOSED_PATH,5,2029,2037,0.197861,0.0,0.770053,0.032086,0.15,0.1,0.2,0.1,0.01,363.214213,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:H2_DRI_EAF:2029|POS-POH-S:BF_RELINE:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-665091FC3F8349,POSCO_KR,POSCO,P2,지연·부분헤지,PORT-E80F0DA86082,DISCLOSED_PATH,5,2029,2037,0.473262,0.0,0.494652,0.032086,0.15,0.1,0.2,0.1,0.01,298.593838,POS-GWY-E:BF_RELINE:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:H2_DRI_EAF:2029|POS-POH-S:BF_RELINE:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-666CF68419F683,POSCO_KR,POSCO,P1,지연·현물조달,PORT-CB1C741D93E4,DISCLOSED_PATH,5,2029,2037,0.494652,0.275401,0.197861,0.032086,0.0,0.0,0.1,0.0,0.0,205.811281,POS-GWY-E:SCRAP_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:BF_RELINE:2035|POS-POH-N:BF_RELINE:2029|POS-POH-S:H2_DRI_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-66CDAFCF347183,POSCO_KR,POSCO,P3,균형형 라이트헤지,PORT-76FA0E81D10C,DISCLOSED_PATH,5,2029,2037,0.0,0.197861,0.770053,0.032086,0.3,0.25,0.35,0.25,0.015,451.954221,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:H2_DRI_EAF:2029|POS-POH-S:SCRAP_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-6839D626EADAFC,POSCO_KR,POSCO,P4,균형형 전환,PORT-DB628D74218D,DISCLOSED_PATH,5,2028,2036,0.197861,0.275401,0.494652,0.032086,0.5,0.45,0.5,0.4,0.02,402.827497,POS-GWY-E:SCRAP_EAF:2036|POS-GWY-EAF:EAF_RENEWABLE:2032|POS-GWY-W:H2_DRI_EAF:2034|POS-POH-N:H2_DRI_EAF:2028|POS-POH-S:BF_RELINE:2031,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-688976C946D330,POSCO_KR,POSCO,P1,지연·현물조달,PORT-B0374F687394,DISCLOSED_PATH,5,2029,2037,0.275401,0.494652,0.197861,0.032086,0.0,0.0,0.1,0.0,0.0,338.051243,POS-GWY-E:SCRAP_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:BF_RELINE:2035|POS-POH-N:SCRAP_EAF:2029|POS-POH-S:H2_DRI_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-69F1DFA349467C,POSCO_KR,POSCO,P3,균형형 라이트헤지,PORT-26296F7EE75E,DISCLOSED_PATH,5,2029,2037,0.275401,0.219251,0.473262,0.032086,0.3,0.25,0.35,0.25,0.015,379.833854,POS-GWY-E:BF_RELINE:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:SCRAP_EAF:2029|POS-POH-S:H2_DRI_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-6D164CFC3612B5,POSCO_KR,POSCO,P2,지연·부분헤지,PORT-560F313069EA,DISCLOSED_PATH,5,2029,2037,0.0,0.473262,0.494652,0.032086,0.15,0.1,0.2,0.1,0.01,442.451224,POS-GWY-E:SCRAP_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:H2_DRI_EAF:2035|POS-POH-N:H2_DRI_EAF:2029|POS-POH-S:SCRAP_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-6D999800E74100,POSCO_KR,POSCO,P4,균형형 전환,PORT-DDCBA267CA97,DISCLOSED_PATH,5,2028,2036,0.417112,0.0,0.550802,0.032086,0.5,0.45,0.5,0.4,0.02,246.746291,POS-GWY-E:H2_DRI_EAF:2036|POS-GWY-EAF:EAF_RENEWABLE:2032|POS-GWY-W:H2_DRI_EAF:2034|POS-POH-N:BF_RELINE:2028|POS-POH-S:BF_RELINE:2031,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-6F266E2E22C934,POSCO_KR,POSCO,P1,지연·현물조달,PORT-DD503298C431,DISCLOSED_PATH,5,2029,2037,0.275401,0.473262,0.219251,0.032086,0.0,0.0,0.1,0.0,0.0,373.083847,POS-GWY-E:BF_RELINE:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:SCRAP_EAF:2035|POS-POH-N:H2_DRI_EAF:2029|POS-POH-S:SCRAP_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-6F9108023CEB49,POSCO_KR,POSCO,P1,지연·현물조달,PORT-10A72D7ED2CE,DISCLOSED_PATH,5,2029,2037,0.0,0.967914,0.0,0.032086,0.0,0.0,0.1,0.0,0.0,405.401232,POS-GWY-E:SCRAP_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:SCRAP_EAF:2035|POS-POH-N:SCRAP_EAF:2029|POS-POH-S:SCRAP_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-7096B3C8E1DB90,POSCO_KR,POSCO,P1,지연·현물조달,PORT-2E6F921B196A,DISCLOSED_PATH,5,2029,2037,0.275401,0.219251,0.473262,0.032086,0.0,0.0,0.1,0.0,0.0,347.554239,POS-GWY-E:H2_DRI_EAF:2037|POS-GWY-EAF:EAF_RENEWABLE:2033|POS-GWY-W:BF_RELINE:2035|POS-POH-N:SCRAP_EAF:2029|POS-POH-S:H2_DRI_EAF:2032,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-70F15009F2C939,POSCO_KR,POSCO,P4,균형형 전환,PORT-E6018DC71718,DISCLOSED_PATH,5,2028,2036,0.219251,0.197861,0.550802,0.032086,0.5,0.45,0.5,0.4,0.02,345.3463,POS-GWY-E:H2_DRI_EAF:2036|POS-GWY-EAF:EAF_RENEWABLE:2032|POS-GWY-W:H2_DRI_EAF:2034|POS-POH-N:BF_RELINE:2028|POS-POH-S:SCRAP_EAF:2031,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
